timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2003-07-10,24.55,24.87,23.871,24.3,1.85915938785,5371400,0.0,1.0
2003-07-09,24.76,25.75,24.715,25.34,1.9387283493,6294600,0.0,1.0
2003-07-08,24.36,25.1,24.3,24.77,1.89511843773,5023800,0.0,1.0
2003-07-07,23.83,25.18,23.82,25.05,1.91654085043,6935000,0.0,1.0
2003-07-03,23.23,24.12,23.18,23.51,1.79871758059,3507600,0.0,1.0
2003-07-02,24.07,24.38,23.45,23.78,1.81937490712,7056900,0.0,1.0
2003-07-01,22.62,23.88,22.41,23.85,1.82473051029,8141800,0.0,1.0
2003-06-30,22.86,23.31,22.6,22.91,1.75281241052,4534400,0.0,1.0
2003-06-27,23.24,23.45,22.45,22.557,1.72580486879,5909200,0.0,1.0
2003-06-26,23.01,23.28,22.29,22.97,1.75740292752,8004500,0.0,1.0
2003-06-25,22.85,23.78,22.76,22.94,1.75510766902,8838500,0.0,1.0
2003-06-24,22.714,23.2,22.06,22.79,1.7436313765,8406800,0.0,1.0
2003-06-23,23.66,23.78,22.37,22.84,1.74745680734,6123200,0.0,1.0
2003-06-20,24.11,24.2,23.3,23.68,1.81172404544,7815400,0.0,1.0
2003-06-19,25.59,25.724,23.8,23.93,1.83085119964,9921100,0.0,1.0
2003-06-18,24.3,25.97,24.1,25.48,1.94943955565,9350600,0.0,1.0
2003-06-17,24.52,24.7,23.8,24.54,1.87752145587,8332100,0.0,1.0
2003-06-16,23.75,24.27,22.18,23.97,1.83391154431,15873900,0.0,1.0
2003-06-13,24.35,25.05,23.3,23.47,1.79565723591,15223400,0.0,1.0
2003-06-12,26.02,26.3,25.37,25.45,1.94714429715,8722400,0.0,1.0
2003-06-11,25.66,26.07,25.2,25.84,1.97698265769,7865300,0.0,1.0
2003-06-10,25.45,25.84,25.17,25.82,1.97545248536,4694200,0.0,1.0
2003-06-09,25.6,26.26,25.06,25.45,1.94714429715,6004900,0.0,1.0
2003-06-06,27.61,27.75,25.56,25.76,1.97086196835,11490300,0.0,1.0
2003-06-05,25.49,26.66,25.15,26.57,2.03283394794,10036700,0.0,1.0
2003-06-04,25.16,25.85,24.76,25.83,1.97621757152,9796700,0.0,1.0
2003-06-03,24.44,25.98,24.14,25.23,1.93031240145,13306700,0.0,1.0
2003-06-02,26.85,26.876,24.56,24.72,1.89129300689,13051200,0.0,1.0
2003-05-30,26.5,26.63,25.85,26.17,2.00223050123,17852600,0.0,1.0
2003-05-29,22.65,24.98,22.6,24.21,1.85227361233,19147800,0.0,1.0
2003-05-28,22.65,22.9,22.1,22.66,1.73368525632,10296300,0.0,1.0
2003-05-27,20.65,22.8,20.25,22.72,1.73827577333,13978400,0.0,1.0
2003-05-23,21.0,21.4,20.78,20.87,1.59673483228,7230100,0.0,1.0
2003-05-22,20.94,21.17,20.45,20.98,1.60515078012,7406800,0.0,1.0
2003-05-21,20.21,20.92,20.1,20.91,1.59979517695,7545600,0.0,1.0
2003-05-20,20.09,20.35,20.0,20.2,1.54547405903,7367700,0.0,1.0
2003-05-19,20.98,21.181,19.81,19.89,1.52175638783,10170700,0.0,1.0
2003-05-16,20.8,21.63,20.77,21.26,1.62657319282,8574300,0.0,1.0
2003-05-15,20.66,21.1,20.55,21.06,1.61127146947,9213800,0.0,1.0
2003-05-14,20.45,20.7,20.1,20.36,1.55771543772,8046500,0.0,1.0
2003-05-13,20.06,20.7,19.949,20.38,1.55924561005,15200900,0.0,1.0
2003-05-12,21.42,21.9,20.6,20.77,1.5890839706,25065500,0.0,1.0
2003-05-09,18.83,21.53,18.3,21.37,1.63498914067,76923800,0.0,1.0
2003-05-08,15.85,16.7,15.65,16.06,1.22872838555,16312100,0.0,1.0
2003-05-07,16.07,16.45,15.77,16.05,1.22796329938,7478100,0.0,1.0
2003-05-06,16.21,16.731,15.93,16.31,1.24785553974,9532200,0.0,1.0
2003-05-05,16.051,17.04,15.769,16.29,1.24632536741,13134700,0.0,1.0
2003-05-02,14.61,16.0,14.53,15.9,1.21648700686,14092400,0.0,1.0
2003-05-01,14.23,14.561,14.15,14.42,1.10325425402,6111400,0.0,1.0
2003-04-30,14.31,14.7,14.25,14.27,1.0917779615,3888500,0.0,1.0
2003-04-29,14.28,14.59,14.17,14.39,1.10095899552,5586200,0.0,1.0
2003-04-28,13.71,14.21,13.55,13.96,1.0680602903,5624900,0.0,1.0
2003-04-25,13.99,14.23,13.42,13.55,1.03669175742,7372100,0.0,1.0
2003-04-24,14.51,14.51,13.88,14.07,1.07647623815,5507600,0.0,1.0
2003-04-23,14.16,14.59,14.05,14.5,1.10937494336,5051700,0.0,1.0
2003-04-22,13.93,14.19,13.7,14.18,1.08489218599,6561600,0.0,1.0
2003-04-21,13.67,14.04,13.54,14.0,1.07112063497,4976200,0.0,1.0
2003-04-17,13.51,13.689,13.23,13.65,1.0443426191,4339500,0.0,1.0
2003-04-16,13.72,13.75,13.3,13.41,1.02598055107,5599900,0.0,1.0
2003-04-15,13.39,13.58,13.06,13.41,1.02598055107,4085100,0.0,1.0
2003-04-14,13.05,13.521,13.01,13.48,1.03133615425,3714800,0.0,1.0
2003-04-11,13.55,13.66,13.12,13.25,1.01373917238,3118200,0.0,1.0
2003-04-10,13.51,13.53,13.27,13.4,1.0252154649,3034200,0.0,1.0
2003-04-09,13.45,13.81,13.319,13.33,1.01985986173,5785500,0.0,1.0
2003-04-08,13.65,13.72,13.31,13.4,1.0252154649,3958600,0.0,1.0
2003-04-07,14.245,14.4,13.4,13.53,1.03516158508,5593800,0.0,1.0
2003-04-04,13.97,13.99,13.33,13.39,1.02445037873,4282000,0.0,1.0
2003-04-03,14.0,14.0,13.64,13.932,1.06591804903,5856500,0.0,1.0
2003-04-02,13.71,13.98,13.53,13.75,1.05199348078,6432500,0.0,1.0
2003-04-01,13.15,13.407,12.86,13.26,1.01450425855,4448400,0.0,1.0
2003-03-31,13.02,13.18,12.82,12.88,0.985430984175,5670900,0.0,1.0
2003-03-28,14.0,14.05,13.21,13.43,1.02751072341,10755700,0.0,1.0
2003-03-27,14.22,14.52,13.96,14.0,1.07112063497,11606100,0.0,1.0
2003-03-26,14.33,14.65,14.22,14.41,1.10248916785,9232000,0.0,1.0
2003-03-25,13.67,14.23,13.62,14.02,1.07265080731,5606900,0.0,1.0
2003-03-24,13.58,14.0,13.5,13.63,1.04281244676,6991800,0.0,1.0
2003-03-21,14.79,14.83,13.52,14.16,1.08336201366,14015000,0.0,1.0
2003-03-20,14.14,14.59,13.79,14.29,1.09330813384,6500500,0.0,1.0
2003-03-19,14.12,14.26,13.66,14.16,1.08336201366,5941600,0.0,1.0
2003-03-18,14.15,14.31,13.8,14.09,1.07800641048,7769000,0.0,1.0
2003-03-17,13.2,14.47,13.17,14.2,1.08642235833,10898400,0.0,1.0
2003-03-14,13.87,14.0,13.32,13.42,1.02674563724,9118500,0.0,1.0
2003-03-13,12.94,13.9,12.88,13.82,1.05734908395,11356100,0.0,1.0
2003-03-12,12.33,12.6,12.22,12.57,0.961713312972,4116000,0.0,1.0
2003-03-11,12.23,12.43,12.1,12.23,0.935700383265,3476200,0.0,1.0
2003-03-10,12.36,12.42,12.12,12.14,0.928814607755,2873300,0.0,1.0
2003-03-07,12.11,12.53,12.0,12.49,0.955592623629,4842900,0.0,1.0
2003-03-06,12.41,12.53,12.25,12.3,0.94105598644,4567200,0.0,1.0
2003-03-05,12.19,12.59,12.16,12.51,0.957122795965,4351300,0.0,1.0
2003-03-04,12.44,12.57,12.19,12.31,0.941821072608,4486600,0.0,1.0
2003-03-03,12.77,13.0,12.25,12.41,0.949471934286,5850300,0.0,1.0
2003-02-28,12.18,12.65,11.82,12.62,0.965538743811,13777800,0.0,1.0
2003-02-27,12.43,12.63,12.23,12.57,0.961713312972,5627600,0.0,1.0
2003-02-26,12.77,12.98,12.29,12.31,0.941821072608,6224100,0.0,1.0
2003-02-25,12.6,13.0,12.4,12.94,0.990021501182,10326700,0.0,1.0
2003-02-24,12.75,13.49,12.68,13.02,0.996142190524,9475100,0.0,1.0
2003-02-21,12.84,12.89,12.4,12.86,0.983900811839,7610500,0.0,1.0
2003-02-20,12.9,13.24,12.8,12.85,0.983135725671,8151100,0.0,1.0
2003-02-19,12.65,12.93,12.51,12.85,0.983135725671,9510100,0.0,1.0
2003-02-18,12.5,12.97,12.35,12.73,0.973954691657,14504300,0.0,1.0
2003-02-14,11.22,12.05,10.95,12.04,0.921163746076,29573700,0.0,1.0
2003-02-13,9.92,9.97,9.65,9.87,0.755140047656,7409700,0.0,1.0
2003-02-12,9.7,10.11,9.62,9.75,0.745959013642,5345000,0.0,1.0
2003-02-11,9.96,10.25,9.65,9.7,0.742133582802,7089300,0.0,1.0
2003-02-10,9.75,9.95,9.33,9.88,0.755905133823,8188600,0.0,1.0
2003-02-07,10.42,10.47,9.74,9.76,0.746724099809,7626300,0.0,1.0
2003-02-06,10.85,10.86,10.05,10.22,0.78191806353,10218200,0.0,1.0
2003-02-05,10.27,10.55,10.1,10.14,0.775797374187,4845900,0.0,1.0
2003-02-04,10.45,10.5,9.909,10.05,0.768911598677,5231000,0.0,1.0
2003-02-03,10.39,10.72,10.3,10.52,0.804870648565,6296300,0.0,1.0
2003-01-31,9.86,10.6,9.77,10.32,0.789568925208,7913800,0.0,1.0
2003-01-30,10.8,10.89,10.05,10.16,0.777327546523,6192200,0.0,1.0
2003-01-29,9.89,10.57,9.56,10.38,0.794159442215,8517000,0.0,1.0
2003-01-28,9.89,10.57,9.56,10.38,0.794159442215,14879000,0.0,1.0
2003-01-27,9.95,10.47,9.77,10.02,0.766616340173,7409300,0.0,1.0
2003-01-24,10.69,10.74,9.99,10.17,0.778092632691,7475900,0.0,1.0
2003-01-23,10.77,10.95,10.49,10.78,0.824762888929,7653800,0.0,1.0
2003-01-22,10.45,10.76,10.42,10.49,0.802575390062,4591600,0.0,1.0
2003-01-21,10.95,11.19,10.45,10.48,0.801810303894,8061300,0.0,1.0
2003-01-17,10.87,11.02,10.61,10.75,0.822467630425,8823600,0.0,1.0
2003-01-16,11.8,11.95,11.01,11.17,0.854601249475,16999800,0.0,1.0
2003-01-15,12.37,12.47,11.98,11.98,0.916573229069,7538200,0.0,1.0
2003-01-14,12.311,12.48,11.99,12.36,0.945646503447,7237700,0.0,1.0
2003-01-13,12.84,12.95,12.21,12.27,0.938760727937,7076000,0.0,1.0
2003-01-10,12.0,12.55,11.84,12.37,0.946411589615,7704100,0.0,1.0
2003-01-09,12.32,12.45,12.04,12.16,0.93034478009,11967300,0.0,1.0
2003-01-08,12.93,13.31,11.86,11.95,0.914277970566,15437700,0.0,1.0
2003-01-07,13.57,13.88,13.12,13.27,1.01526934472,12485600,0.0,1.0
2003-01-06,12.61,13.51,12.6,13.31,1.01832968939,8611900,0.0,1.0
2003-01-03,12.35,12.75,12.1,12.31,0.941821072608,8645800,0.0,1.0
2003-01-02,12.0,12.45,11.6,12.31,0.941821072608,10854500,0.0,1.0
2002-12-31,11.41,11.8,11.19,11.51,0.880614179181,6878300,0.0,1.0
2002-12-30,12.0,12.13,11.26,11.53,0.882144351517,6539500,0.0,1.0
2002-12-27,12.76,12.79,11.84,11.95,0.914277970566,5854400,0.0,1.0
2002-12-26,12.86,13.05,12.32,12.42,0.950237020454,5998000,0.0,1.0
2002-12-24,12.98,13.24,12.58,12.65,0.967834002315,2502800,0.0,1.0
2002-12-23,12.79,13.22,12.75,12.91,0.987726242678,4155400,0.0,1.0
2002-12-20,13.05,13.19,12.19,12.82,0.980840467168,6704800,0.0,1.0
2002-12-19,12.7,13.37,12.52,12.65,0.967834002315,9171700,0.0,1.0
2002-12-18,13.5,13.58,12.9,12.93,0.989256415014,9390300,0.0,1.0
2002-12-17,14.27,14.75,13.89,14.0,1.07112063497,8981200,0.0,1.0
2002-12-16,13.7,14.1,13.36,14.02,1.07265080731,8808100,0.0,1.0
2002-12-13,13.53,13.54,13.14,13.24,1.01297408622,5897700,0.0,1.0
2002-12-12,14.53,14.7,13.75,13.77,1.05352365311,10854600,0.0,1.0
2002-12-11,13.99,14.4,13.52,14.01,1.07188572114,11368400,0.0,1.0
2002-12-10,13.33,14.35,13.17,14.09,1.07800641048,11582400,0.0,1.0
2002-12-09,13.67,13.89,12.89,13.0,0.994612018189,8081600,0.0,1.0
2002-12-06,13.5,14.4,13.28,14.13,1.08106675515,9660200,0.0,1.0
2002-12-05,14.88,14.98,13.77,14.11,1.07953658282,13290600,0.0,1.0
2002-12-04,14.76,15.0,13.93,13.99,1.0703555488,18387900,0.0,1.0
2002-12-03,16.68,16.72,15.85,15.88,1.21495683453,8718500,0.0,1.0
2002-12-02,18.04,18.27,16.92,17.0,1.30064648532,9729200,0.0,1.0
2002-11-29,17.53,17.78,17.0,17.13,1.31059260551,4328300,0.0,1.0
2002-11-27,16.52,17.36,16.31,17.08,1.30676717467,9071300,0.0,1.0
2002-11-26,16.37,16.69,15.8,15.85,1.21266157602,9036100,0.0,1.0
2002-11-25,16.45,16.69,15.81,16.29,1.24632536741,10250700,0.0,1.0
2002-11-22,15.16,16.04,15.0,15.72,1.20271545584,10432500,0.0,1.0
2002-11-21,15.48,16.88,15.45,16.14,1.23484907489,17116000,0.0,1.0
2002-11-20,14.6,15.0,14.41,14.88,1.13844821774,10773300,0.0,1.0
2002-11-19,13.89,14.88,13.75,14.17,1.08412709983,16432900,0.0,1.0
2002-11-18,14.55,14.6,13.93,13.97,1.06882537647,16520600,0.0,1.0
2002-11-15,13.2,13.91,13.05,13.47,1.03057106808,17119400,0.0,1.0
2002-11-14,12.55,12.79,12.17,12.55,0.960183140636,9489400,0.0,1.0
2002-11-13,11.14,12.1,10.92,11.78,0.901271505713,15017600,0.0,1.0
2002-11-12,10.73,11.8,10.64,11.45,0.876023662174,11509900,0.0,1.0
2002-11-11,10.82,10.98,10.22,10.48,0.801810303894,11487100,0.0,1.0
2002-11-08,12.3,13.04,11.01,11.37,0.869902972831,31657500,0.0,1.0
2002-11-07,15.76,15.76,14.46,14.55,1.1132003742,13838000,0.0,1.0
2002-11-06,15.53,16.2,14.92,16.18,1.23790941956,13716800,0.0,1.0
2002-11-05,15.6,15.86,14.35,15.02,1.14915942409,16954500,0.0,1.0
2002-11-04,14.95,16.52,14.91,15.64,1.1965947665,22401100,0.0,1.0
2002-11-01,11.72,14.27,11.7,14.1,1.07877149665,17740300,0.0,1.0
2002-10-31,11.32,11.98,11.29,11.9,0.910452539727,10462300,0.0,1.0
2002-10-30,11.01,11.6,10.97,11.24,0.859956852649,9495800,0.0,1.0
2002-10-29,11.18,11.26,10.11,10.68,0.817112027251,6439400,0.0,1.0
2002-10-28,11.61,11.7,11.09,11.16,0.853836163307,8921200,0.0,1.0
2002-10-25,10.5,11.15,10.36,11.1,0.8492456463,6216300,0.0,1.0
2002-10-24,11.24,11.36,10.31,10.46,0.800280131558,8793100,0.0,1.0
2002-10-23,10.75,11.17,10.6,11.02,0.843124956957,7711900,0.0,1.0
2002-10-22,9.78,11.2,9.77,10.59,0.81022625174,10601400,0.0,1.0
2002-10-21,9.27,10.59,9.06,10.25,0.784213322033,7755200,0.0,1.0
2002-10-18,9.26,9.5,8.91,9.4,0.719180997767,4153100,0.0,1.0
2002-10-17,9.4,9.75,9.17,9.31,0.712295222257,4881600,0.0,1.0
2002-10-16,8.8,8.88,8.5,8.65,0.661799535179,4817700,0.0,1.0
2002-10-15,9.5,9.84,9.31,9.44,0.722241342439,7106400,0.0,1.0
2002-10-14,8.55,8.81,8.37,8.55,0.654148673501,5095700,0.0,1.0
2002-10-11,8.05,8.95,8.0,8.81,0.674040913865,8284500,0.0,1.0
2002-10-10,7.3,7.99,7.3,7.751,0.593018288691,4483600,0.0,1.0
2002-10-09,7.4,7.888,7.24,7.37,0.563868505696,4776100,0.0,1.0
2002-10-08,8.0,8.02,7.2,7.51,0.574579712046,5952100,0.0,1.0
2002-10-07,8.03,8.19,7.68,7.74,0.592176693906,4108900,0.0,1.0
2002-10-04,8.55,8.82,8.0,8.14,0.62278014062,4414900,0.0,1.0
2002-10-03,8.9,9.05,8.55,8.57,0.655678845837,4921400,0.0,1.0
2002-10-02,9.09,9.55,9.01,9.01,0.689342637222,6242500,0.0,1.0
2002-10-01,8.63,9.1,8.32,9.02,0.690107723389,7403000,0.0,1.0
2002-09-30,8.53,8.93,8.35,8.56,0.654913759669,4867700,0.0,1.0
2002-09-27,8.85,9.08,8.55,8.56,0.654913759669,5422400,0.0,1.0
2002-09-26,9.55,9.65,8.73,8.87,0.678631430872,6163000,0.0,1.0
2002-09-25,9.4,9.55,9.03,9.37,0.716885739264,7471800,0.0,1.0
2002-09-24,8.71,9.3,8.55,8.88,0.67939651704,5203700,0.0,1.0
2002-09-23,9.06,9.15,8.75,8.81,0.674040913865,4347300,0.0,1.0
2002-09-20,9.23,9.42,9.01,9.21,0.704644360578,5727600,0.0,1.0
2002-09-19,9.27,9.6,9.11,9.16,0.700818929739,5154100,0.0,1.0
2002-09-18,9.6,9.79,9.19,9.48,0.72530168711,6764100,0.0,1.0
2002-09-17,10.34,10.59,9.69,9.75,0.745959013642,7367100,0.0,1.0
2002-09-16,10.41,10.45,9.65,9.9,0.757435306159,7712200,0.0,1.0
2002-09-13,10.63,11.14,10.5,10.57,0.808696079404,6640600,0.0,1.0
2002-09-12,10.82,11.41,10.62,10.74,0.821702544258,10791100,0.0,1.0
2002-09-11,10.9,11.9,10.9,11.09,0.848480560132,13812800,0.0,1.0
2002-09-10,9.2,11.05,9.19,10.57,0.808696079404,19313600,0.0,1.0
2002-09-09,9.19,9.54,8.91,9.25,0.70770470525,4817000,0.0,1.0
2002-09-06,9.44,9.525,9.12,9.26,0.708469791418,6220500,0.0,1.0
2002-09-05,9.33,9.37,9.0,9.06,0.693168068061,5952600,0.0,1.0
2002-09-04,9.51,9.76,9.01,9.42,0.720711170103,7754600,0.0,1.0
2002-09-03,9.62,9.85,9.32,9.48,0.72530168711,7060700,0.0,1.0
2002-08-30,10.27,10.7,9.9,10.11,0.773502115684,8882400,0.0,1.0
2002-08-29,10.11,10.84,10.03,10.37,0.793394356048,6796000,0.0,1.0
2002-08-28,10.86,10.88,10.2,10.24,0.783448235866,5836300,0.0,1.0
2002-08-27,11.78,11.84,10.85,10.92,0.835474095279,5722600,0.0,1.0
2002-08-26,11.71,11.79,11.04,11.58,0.885969782356,5821400,0.0,1.0
2002-08-23,11.95,12.03,11.42,11.49,0.879084006845,7666100,0.0,1.0
2002-08-22,12.35,12.85,12.22,12.3,0.94105598644,11320800,0.0,1.0
2002-08-21,12.64,12.89,12.05,12.73,0.973954691657,9957300,0.0,1.0
2002-08-20,12.75,13.0,11.93,12.09,0.924989176916,11912400,0.0,1.0
2002-08-19,11.15,13.45,11.13,12.65,0.967834002315,18699400,0.0,1.0
2002-08-16,9.74,11.05,9.44,10.69,0.817877113418,13811900,0.0,1.0
2002-08-15,9.98,10.49,9.88,10.29,0.787273666705,9501000,0.0,1.0
2002-08-14,9.18,9.7,9.1,9.62,0.73601289346,5272400,0.0,1.0
2002-08-13,9.26,9.71,9.0,9.01,0.689342637222,5453500,0.0,1.0
2002-08-12,9.1,9.55,8.86,9.2,0.703879274411,4940000,0.0,1.0
2002-08-09,9.17,9.5,9.01,9.2,0.703879274411,4844200,0.0,1.0
2002-08-08,8.93,9.58,8.7,9.424,0.72101720457,6295200,0.0,1.0
2002-08-07,9.45,9.54,8.5,8.848,0.676948241303,7441500,0.0,1.0
2002-08-06,9.0,9.39,8.86,9.05,0.692402981893,9740000,0.0,1.0
2002-08-05,9.21,9.23,8.49,8.6,0.65797410434,11089300,0.0,1.0
2002-08-02,10.33,10.4,9.1,9.35,0.715355566928,14960500,0.0,1.0
2002-08-01,11.16,11.16,10.0,10.01,0.765851254005,14380900,0.0,1.0
2002-07-31,11.82,12.06,10.94,11.07,0.846950387796,40309500,0.0,1.0
2002-07-30,15.05,16.98,15.0,16.22,1.24096976423,15150100,0.0,1.0
2002-07-29,15.32,15.4,14.63,15.12,1.15681028577,10231000,0.0,1.0
2002-07-26,15.5,15.86,14.3,14.71,1.12544175289,10182500,0.0,1.0
2002-07-25,16.36,16.41,14.51,15.06,1.15221976876,14970400,0.0,1.0
2002-07-24,15.78,17.28,15.77,17.02,1.30217665766,9792500,0.0,1.0
2002-07-23,17.39,17.5,15.41,16.0,1.22413786854,11747100,0.0,1.0
2002-07-22,18.05,18.56,16.55,17.29,1.32283398419,10756200,0.0,1.0
2002-07-19,18.41,19.14,18.0,18.13,1.38710122229,7048100,0.0,1.0
2002-07-18,19.17,20.3,18.94,18.99,1.45289863272,10359900,0.0,1.0
2002-07-17,20.84,21.25,18.66,19.49,1.49115294112,16019700,0.0,1.0
2002-07-16,21.35,23.35,20.95,21.3,1.62963353749,14778600,0.0,1.0
2002-07-15,19.96,21.9,19.06,21.89,1.6747736214,12460600,0.0,1.0
2002-07-12,21.0,21.08,19.5,19.91,1.52328656016,11207500,0.0,1.0
2002-07-11,17.99,20.0,17.83,19.93,1.5248167325,9532900,0.0,1.0
2002-07-10,19.05,19.2,17.96,18.09,1.38404087762,7724900,0.0,1.0
2002-07-09,19.61,19.86,18.18,18.6,1.42306027218,8959000,0.0,1.0
2002-07-08,18.77,20.24,18.75,19.56,1.49650854429,13226500,0.0,1.0
2002-07-05,18.7,19.0,18.16,18.99,1.45289863272,6162700,0.0,1.0
2002-07-03,15.96,17.48,15.95,17.45,1.33507536288,8944200,0.0,1.0
2002-07-02,16.94,17.0,15.62,16.06,1.22872838555,11401500,0.0,1.0
2002-07-01,17.1,17.6,16.78,17.14,1.31135769167,9703100,0.0,1.0
2002-06-28,16.8,17.89,16.43,17.18,1.31441803634,16593200,0.0,1.0
2002-06-27,20.81,20.97,16.8,17.08,1.30676717467,26523400,0.0,1.0
2002-06-26,18.77,20.78,18.25,20.07,1.53552793885,17231900,0.0,1.0
2002-06-25,23.5,23.5,21.03,21.17,1.61968741731,9768600,0.0,1.0
2002-06-24,22.08,23.79,21.4,23.08,1.76581887537,11496600,0.0,1.0
2002-06-21,23.51,24.42,22.18,22.66,1.73368525632,12369700,0.0,1.0
2002-06-20,23.9,24.55,23.32,23.63,1.8078986146,11875400,0.0,1.0
2002-06-19,26.9,26.9,23.64,23.85,1.82473051029,21613500,0.0,1.0
2002-06-18,28.08,29.1,27.75,28.28,2.16366368264,8402500,0.0,1.0
2002-06-17,28.81,29.18,27.94,28.43,2.17513997516,8784500,0.0,1.0
2002-06-14,26.64,28.39,25.74,28.18,2.15601282097,9303700,0.0,1.0
2002-06-13,28.16,28.68,26.78,27.66,2.11622834024,10549100,0.0,1.0
2002-06-12,29.86,30.4,26.67,27.95,2.13841583911,18896200,0.0,1.0
2002-06-11,32.56,32.7,30.51,30.6,2.34116367358,7160900,0.0,1.0
2002-06-10,32.73,33.65,31.96,32.03,2.45057099558,6242900,0.0,1.0
2002-06-07,29.96,32.7,29.95,32.3,2.47122832212,11427500,0.0,1.0
2002-06-06,32.26,33.05,32.25,32.61,2.49494599332,6161300,0.0,1.0
2002-06-05,33.15,33.16,31.45,32.6,2.49418090715,9285900,0.0,1.0
2002-06-04,31.29,33.25,31.24,33.08,2.53090504321,9128600,0.0,1.0
2002-06-03,32.65,32.8,31.09,31.5,2.41002142869,7510400,0.0,1.0
2002-05-31,34.6,34.75,33.4,33.46,2.55997831758,5617600,0.0,1.0
2002-05-30,34.2,35.23,33.53,34.4,2.63189641736,8884000,0.0,1.0
2002-05-29,33.1,35.05,32.59,34.91,2.67091581192,10925100,0.0,1.0
2002-05-28,35.34,35.36,32.94,33.64,2.57374986861,11392400,0.0,1.0
2002-05-24,35.05,35.23,34.22,35.03,2.68009684593,6148200,0.0,1.0
2002-05-23,38.16,38.24,34.6,35.73,2.73365287768,21306500,0.0,1.0
2002-05-22,36.86,38.28,36.8,38.05,2.91115286862,12899900,0.0,1.0
2002-05-21,40.1,40.65,36.53,36.57,2.79792011578,11521700,0.0,1.0
2002-05-20,38.84,39.85,38.66,39.59,3.02897613847,7945100,0.0,1.0
2002-05-17,39.0,39.28,38.03,39.17,2.99684251942,7786700,0.0,1.0
2002-05-16,37.91,38.75,37.15,37.97,2.90503217928,8213000,0.0,1.0
2002-05-15,37.33,38.6,36.09,37.9,2.8996765761,12537900,0.0,1.0
2002-05-14,35.97,37.55,35.35,37.17,2.84382528585,12717600,0.0,1.0
2002-05-13,32.21,33.92,31.94,33.81,2.58675633346,6674100,0.0,1.0
2002-05-10,35.17,35.3,31.5,31.88,2.43909470307,11012900,0.0,1.0
2002-05-09,35.89,36.64,34.4,34.46,2.63648693437,10257000,0.0,1.0
2002-05-08,34.49,36.56,33.4,36.0,2.75431020422,14072400,0.0,1.0
2002-05-07,32.2,32.87,30.71,32.29,2.47046323595,11770400,0.0,1.0
2002-05-06,31.9,33.4,31.24,31.5,2.41002142869,9183700,0.0,1.0
2002-05-03,34.05,34.31,32.58,32.75,2.50565719967,7106300,0.0,1.0
2002-05-02,35.61,36.49,34.0,34.01,2.60205805682,9375700,0.0,1.0
2002-05-01,34.24,35.93,33.35,35.44,2.71146537882,14324200,0.0,1.0
2002-04-30,36.27,36.75,34.05,34.81,2.66326495024,14804200,0.0,1.0
2002-04-29,33.97,35.94,32.82,35.43,2.71070029265,32757100,0.0,1.0
2002-04-26,34.11,34.15,30.37,30.37,2.32356669172,9926000,0.0,1.0
2002-04-25,32.35,34.39,32.34,33.74,2.58140073028,9735800,0.0,1.0
2002-04-24,36.01,36.54,32.39,32.48,2.48499987314,13191300,0.0,1.0
2002-04-23,37.39,37.82,35.27,35.6,2.7237067575,6445900,0.0,1.0
2002-04-22,36.51,37.85,36.5,37.1,2.83846968268,6734800,0.0,1.0
2002-04-19,38.28,38.75,36.87,36.92,2.82469813166,9380600,0.0,1.0
2002-04-18,39.88,40.31,38.75,39.62,3.03127139697,5776300,0.0,1.0
2002-04-17,40.29,40.88,39.03,40.29,3.08253217022,7870700,0.0,1.0
2002-04-16,39.87,40.28,39.04,39.82,3.04657312033,7123800,0.0,1.0
2002-04-15,37.39,38.79,37.3,38.16,2.91956881647,9643400,0.0,1.0
2002-04-12,37.64,37.94,35.54,36.68,2.80633606363,11474000,0.0,1.0
2002-04-11,38.2,38.7,36.4,36.82,2.81704726998,11977400,0.0,1.0
2002-04-10,41.09,41.4,35.6,38.51,2.94634683234,30747700,0.0,1.0
2002-04-09,43.94,44.3,40.66,40.76,3.11849122011,11506400,0.0,1.0
2002-04-08,40.15,43.51,40.14,43.51,3.32888991626,9594300,0.0,1.0
2002-04-05,43.36,44.06,41.66,42.1,3.2210127666,8557500,0.0,1.0
2002-04-04,42.96,44.55,42.37,43.08,3.29599121104,9424700,0.0,1.0
2002-04-03,42.68,43.84,41.8,43.29,3.31205802057,9122000,0.0,1.0
2002-04-02,42.32,44.69,42.24,42.49,3.25085112714,11983400,0.0,1.0
2002-04-01,41.9,43.97,40.56,43.63,3.33807095028,19711200,0.0,1.0
2002-03-28,45.81,46.1,41.87,44.36,3.39392224053,26034000,0.0,1.0
2002-03-27,46.28,47.22,44.7,45.5,3.48114206366,8900100,0.0,1.0
2002-03-26,45.58,48.18,45.32,47.0,3.59590498884,9362600,0.0,1.0
2002-03-25,48.34,48.4,46.0,46.06,3.52398688906,7368000,0.0,1.0
2002-03-22,49.87,49.87,48.2,48.57,3.71602351719,10409500,0.0,1.0
2002-03-21,47.31,49.55,46.06,48.99,3.74815713624,14347600,0.0,1.0
2002-03-20,50.8,50.9,46.35,46.52,3.55918085278,19104900,0.0,1.0
2002-03-19,53.15,53.25,51.34,51.65,3.95167005688,7050600,0.0,1.0
2002-03-18,53.73,54.89,52.17,52.77,4.03735970768,10308300,0.0,1.0
